Sport,Team,Product ID,Product Name,Product Price,Brand Name,Product URL
NBA,brooklyn-nets,4069973,"Brooklyn Nets Girls Infant Practice Makes Perfect Bodysuit, Bib & Booties Set - Heathered Gray",16.99,Outerstuff,https://www.fanatics.com/nba/brooklyn-nets/brooklyn-nets-girls-infant-practice-makes-perfect-bodysuit-bib-and-booties-set-heathered-gray/o-3581+t-03366165+p-59448443253+z-9-3750333139
NBA,brooklyn-nets,4031330,Brooklyn Nets Infant Personalized Burp Cloth 3-Pack - White,64.99,Chad & Jake,https://www.fanatics.com/nba/brooklyn-nets/brooklyn-nets-infant-personalized-burp-cloth-3-pack-white/o-4614+t-58032721+p-6022815480+z-8-335977663
NBA,brooklyn-nets,4089296,Brooklyn Nets Infant Team Raglan Full-Zip Sleeper - Black,24.99,Outerstuff,https://www.fanatics.com/nba/brooklyn-nets/brooklyn-nets-infant-team-raglan-full-zip-sleeper-black/o-3581+t-69706109+p-71881910572+z-9-406491977
NBA,brooklyn-nets,2461349,Brooklyn Nets Infant Personalized Hooded Towel & Mitt Set - White,44.99,Chad & Jake,https://www.fanatics.com/nba/brooklyn-nets/brooklyn-nets-infant-personalized-hooded-towel-and-mitt-set-white/o-2481+t-81690554+p-91825145527+z-9-1192739436
NBA,brooklyn-nets,4140603,Kyrie Irving Brooklyn Nets Nike Infant 2020/21 Jersey - Icon Edition - Black,39.99,Nike,https://www.fanatics.com/nba/brooklyn-nets/kyrie-irving-brooklyn-nets-nike-infant-2020/21-jersey-icon-edition-black/o-3558+t-14141676+p-26786077954+z-9-4066378291
NBA,brooklyn-nets,2461569,Brooklyn Nets Personalized Small Gift Basket - White,100.00,Chad & Jake,https://www.fanatics.com/nba/brooklyn-nets/brooklyn-nets-personalized-small-gift-basket-white/o-3536+t-14581609+p-46599590890+z-9-3137076926
NBA,brooklyn-nets,2461443,Brooklyn Nets Infant Personalized Burp Cloth - White,19.99,Chad & Jake,https://www.fanatics.com/nba/brooklyn-nets/brooklyn-nets-infant-personalized-burp-cloth-white/o-1381+t-03253843+p-68044034523+z-9-1658376415
NBA,brooklyn-nets,3072182,Brooklyn Nets Infant Personalized Bib - Black,29.99,Chad & Jake,https://www.fanatics.com/nba/brooklyn-nets/brooklyn-nets-infant-personalized-bib-black/o-1325+t-81039432+p-47998524200+z-9-2593938479
NBA,brooklyn-nets,200067167,Brooklyn Nets Newborn & Infant Two-Pack Double Up Bodysuit Set - Gray,25.99,Outerstuff,https://www.fanatics.com/nba/brooklyn-nets/brooklyn-nets-newborn-and-infant-two-pack-double-up-bodysuit-set-gray/o-1303+t-36706198+p-2411660077433+z-9-246407347
NBA,brooklyn-nets,4765663,Brooklyn Nets Infant Happy Dunk T-Shirt - Black,12.99,Outerstuff,https://www.fanatics.com/nba/brooklyn-nets/brooklyn-nets-infant-happy-dunk-t-shirt-black/o-1358+t-58923854+p-48078450718+z-9-825664707
